"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "Proportion" "Area"
438 "Ellipsoid" "Lindenberg" 0.05 20 2 0.3 1200
438 "Ellipsoid" "Lindenberg" 0.05 20 2 0.4 1738
438 "Ellipsoid" "Lindenberg" 0.05 20 2 0.5 2383
438 "Ellipsoid" "Lindenberg" 0.05 20 2 0.6 3151
438 "Ellipsoid" "Lindenberg" 0.05 20 2 0.7 4025
438 "Ellipsoid" "Lindenberg" 0.05 20 2 0.8 5019
438 "Ellipsoid" "Lindenberg" 0.05 20 2 0.9 6237
438 "Ellipsoid" "Lindenberg" 0.05 20 2 1 7845
439 "Disk" "Croker river" 0.05 20 2 0.1 469
439 "Disk" "Croker river" 0.05 20 2 0.2 999
439 "Disk" "Croker river" 0.05 20 2 0.3 1581
439 "Disk" "Croker river" 0.05 20 2 0.4 2210
439 "Disk" "Croker river" 0.05 20 2 0.5 2894
439 "Disk" "Croker river" 0.05 20 2 0.6 3648
439 "Disk" "Croker river" 0.05 20 2 0.7 4490
439 "Disk" "Croker river" 0.05 20 2 0.8 5435
439 "Disk" "Croker river" 0.05 20 2 0.9 6513
439 "Disk" "Croker river" 0.05 20 2 1 7845
440 "Ellipsoid" "Croker river" 0.05 20 2 0.1 455
440 "Ellipsoid" "Croker river" 0.05 20 2 0.2 963
440 "Ellipsoid" "Croker river" 0.05 20 2 0.3 1534
440 "Ellipsoid" "Croker river" 0.05 20 2 0.4 2177
440 "Ellipsoid" "Croker river" 0.05 20 2 0.5 2885
440 "Ellipsoid" "Croker river" 0.05 20 2 0.6 3654
440 "Ellipsoid" "Croker river" 0.05 20 2 0.7 4497
440 "Ellipsoid" "Croker river" 0.05 20 2 0.8 5469
440 "Ellipsoid" "Croker river" 0.05 20 2 0.9 6571
440 "Ellipsoid" "Croker river" 0.05 20 2 1 7845
441 "Disk" "Phillip SW Belize" 0 20 2 0.1 297
441 "Disk" "Phillip SW Belize" 0 20 2 0.2 626
441 "Disk" "Phillip SW Belize" 0 20 2 0.3 1002
441 "Disk" "Phillip SW Belize" 0 20 2 0.4 1444
441 "Disk" "Phillip SW Belize" 0 20 2 0.5 1979
441 "Disk" "Phillip SW Belize" 0 20 2 0.6 2634
441 "Disk" "Phillip SW Belize" 0 20 2 0.7 3438
441 "Disk" "Phillip SW Belize" 0 20 2 0.8 4418
441 "Disk" "Phillip SW Belize" 0 20 2 0.9 5664
441 "Disk" "Phillip SW Belize" 0 20 2 1 7845
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 0.1 274
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 0.2 574
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 0.3 912
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 0.4 1314
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 0.5 1823
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 0.6 2491
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 0.7 3312
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 0.8 4324
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 0.9 5656
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 1 7845
443 "Disk" "Lake Charles" 0 20 2 0.1 311
443 "Disk" "Lake Charles" 0 20 2 0.2 659
443 "Disk" "Lake Charles" 0 20 2 0.3 1057
443 "Disk" "Lake Charles" 0 20 2 0.4 1522
443 "Disk" "Lake Charles" 0 20 2 0.5 2078
443 "Disk" "Lake Charles" 0 20 2 0.6 2756
443 "Disk" "Lake Charles" 0 20 2 0.7 3570
443 "Disk" "Lake Charles" 0 20 2 0.8 4556
443 "Disk" "Lake Charles" 0 20 2 0.9 5789
443 "Disk" "Lake Charles" 0 20 2 1 7845
444 "Ellipsoid" "Lake Charles" 0 20 2 0.1 285
444 "Ellipsoid" "Lake Charles" 0 20 2 0.2 598
444 "Ellipsoid" "Lake Charles" 0 20 2 0.3 954
444 "Ellipsoid" "Lake Charles" 0 20 2 0.4 1378
444 "Ellipsoid" "Lake Charles" 0 20 2 0.5 1910
444 "Ellipsoid" "Lake Charles" 0 20 2 0.6 2590
444 "Ellipsoid" "Lake Charles" 0 20 2 0.7 3422
444 "Ellipsoid" "Lake Charles" 0 20 2 0.8 4447
444 "Ellipsoid" "Lake Charles" 0 20 2 0.9 5774
444 "Ellipsoid" "Lake Charles" 0 20 2 1 7845
445 "Disk" "McMinnville" 0 20 2 0.1 352
445 "Disk" "McMinnville" 0 20 2 0.2 753
445 "Disk" "McMinnville" 0 20 2 0.3 1207
445 "Disk" "McMinnville" 0 20 2 0.4 1732
445 "Disk" "McMinnville" 0 20 2 0.5 2340
445 "Disk" "McMinnville" 0 20 2 0.6 3049
445 "Disk" "McMinnville" 0 20 2 0.7 3880
445 "Disk" "McMinnville" 0 20 2 0.8 4864
445 "Disk" "McMinnville" 0 20 2 0.9 6073
445 "Disk" "McMinnville" 0 20 2 1 7845
446 "Ellipsoid" "McMinnville" 0 20 2 0.1 320
446 "Ellipsoid" "McMinnville" 0 20 2 0.2 679
446 "Ellipsoid" "McMinnville" 0 20 2 0.3 1088
446 "Ellipsoid" "McMinnville" 0 20 2 0.4 1576
446 "Ellipsoid" "McMinnville" 0 20 2 0.5 2171
446 "Ellipsoid" "McMinnville" 0 20 2 0.6 2905
446 "Ellipsoid" "McMinnville" 0 20 2 0.7 3778
446 "Ellipsoid" "McMinnville" 0 20 2 0.8 4794
446 "Ellipsoid" "McMinnville" 0 20 2 0.9 6063
446 "Ellipsoid" "McMinnville" 0 20 2 1 7845
447 "Disk" "Lindenberg" 0 20 2 0.1 366
447 "Disk" "Lindenberg" 0 20 2 0.2 785
447 "Disk" "Lindenberg" 0 20 2 0.3 1260
447 "Disk" "Lindenberg" 0 20 2 0.4 1803
447 "Disk" "Lindenberg" 0 20 2 0.5 2422
447 "Disk" "Lindenberg" 0 20 2 0.6 3147
447 "Disk" "Lindenberg" 0 20 2 0.7 3992
447 "Disk" "Lindenberg" 0 20 2 0.8 4980
447 "Disk" "Lindenberg" 0 20 2 0.9 6163
447 "Disk" "Lindenberg" 0 20 2 1 7845
448 "Ellipsoid" "Lindenberg" 0 20 2 0.1 336
448 "Ellipsoid" "Lindenberg" 0 20 2 0.2 714
448 "Ellipsoid" "Lindenberg" 0 20 2 0.3 1147
448 "Ellipsoid" "Lindenberg" 0 20 2 0.4 1661
448 "Ellipsoid" "Lindenberg" 0 20 2 0.5 2284
448 "Ellipsoid" "Lindenberg" 0 20 2 0.6 3038
448 "Ellipsoid" "Lindenberg" 0 20 2 0.7 3910
448 "Ellipsoid" "Lindenberg" 0 20 2 0.8 4909
448 "Ellipsoid" "Lindenberg" 0 20 2 0.9 6152
448 "Ellipsoid" "Lindenberg" 0 20 2 1 7845
449 "Disk" "Croker river" 0 20 2 0.1 450
449 "Disk" "Croker river" 0 20 2 0.2 962
449 "Disk" "Croker river" 0 20 2 0.3 1526
449 "Disk" "Croker river" 0 20 2 0.4 2140
449 "Disk" "Croker river" 0 20 2 0.5 2811
449 "Disk" "Croker river" 0 20 2 0.6 3555
449 "Disk" "Croker river" 0 20 2 0.7 4394
449 "Disk" "Croker river" 0 20 2 0.8 5345
449 "Disk" "Croker river" 0 20 2 0.9 6445
449 "Disk" "Croker river" 0 20 2 1 7845
450 "Ellipsoid" "Croker river" 0 20 2 0.1 439
450 "Ellipsoid" "Croker river" 0 20 2 0.2 930
450 "Ellipsoid" "Croker river" 0 20 2 0.3 1484
450 "Ellipsoid" "Croker river" 0 20 2 0.4 2112
450 "Ellipsoid" "Croker river" 0 20 2 0.5 2811
450 "Ellipsoid" "Croker river" 0 20 2 0.6 3575
450 "Ellipsoid" "Croker river" 0 20 2 0.7 4416
450 "Ellipsoid" "Croker river" 0 20 2 0.8 5396
450 "Ellipsoid" "Croker river" 0 20 2 0.9 6524
450 "Ellipsoid" "Croker river" 0 20 2 1 7845
451 "Disk" "Phillip SW Belize" 0.2 25 2 0.1 406
451 "Disk" "Phillip SW Belize" 0.2 25 2 0.2 843
451 "Disk" "Phillip SW Belize" 0.2 25 2 0.3 1323
451 "Disk" "Phillip SW Belize" 0.2 25 2 0.4 1859
451 "Disk" "Phillip SW Belize" 0.2 25 2 0.5 2476
451 "Disk" "Phillip SW Belize" 0.2 25 2 0.6 3178
451 "Disk" "Phillip SW Belize" 0.2 25 2 0.7 3997
451 "Disk" "Phillip SW Belize" 0.2 25 2 0.8 4962
451 "Disk" "Phillip SW Belize" 0.2 25 2 0.9 6125
451 "Disk" "Phillip SW Belize" 0.2 25 2 1 7845
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 0.1 377
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 0.2 784
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 0.3 1225
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 0.4 1721
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 0.5 2304
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 0.6 3008
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 0.7 3841
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 0.8 4842
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 0.9 6070
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 1 7845
453 "Disk" "Lake Charles" 0.2 25 2 0.1 417
453 "Disk" "Lake Charles" 0.2 25 2 0.2 870
453 "Disk" "Lake Charles" 0.2 25 2 0.3 1368
453 "Disk" "Lake Charles" 0.2 25 2 0.4 1921
453 "Disk" "Lake Charles" 0.2 25 2 0.5 2550
453 "Disk" "Lake Charles" 0.2 25 2 0.6 3264
453 "Disk" "Lake Charles" 0.2 25 2 0.7 4086
453 "Disk" "Lake Charles" 0.2 25 2 0.8 5041
453 "Disk" "Lake Charles" 0.2 25 2 0.9 6198
453 "Disk" "Lake Charles" 0.2 25 2 1 7845
454 "Ellipsoid" "Lake Charles" 0.2 25 2 0.1 387
454 "Ellipsoid" "Lake Charles" 0.2 25 2 0.2 805
454 "Ellipsoid" "Lake Charles" 0.2 25 2 0.3 1260
454 "Ellipsoid" "Lake Charles" 0.2 25 2 0.4 1772
454 "Ellipsoid" "Lake Charles" 0.2 25 2 0.5 2371
454 "Ellipsoid" "Lake Charles" 0.2 25 2 0.6 3083
454 "Ellipsoid" "Lake Charles" 0.2 25 2 0.7 3920
454 "Ellipsoid" "Lake Charles" 0.2 25 2 0.8 4926
454 "Ellipsoid" "Lake Charles" 0.2 25 2 0.9 6139
454 "Ellipsoid" "Lake Charles" 0.2 25 2 1 7845
455 "Disk" "McMinnville" 0.2 25 2 0.1 453
455 "Disk" "McMinnville" 0.2 25 2 0.2 950
455 "Disk" "McMinnville" 0.2 25 2 0.3 1490
455 "Disk" "McMinnville" 0.2 25 2 0.4 2082
455 "Disk" "McMinnville" 0.2 25 2 0.5 2740
455 "Disk" "McMinnville" 0.2 25 2 0.6 3470
455 "Disk" "McMinnville" 0.2 25 2 0.7 4288
455 "Disk" "McMinnville" 0.2 25 2 0.8 5240
455 "Disk" "McMinnville" 0.2 25 2 0.9 6363
455 "Disk" "McMinnville" 0.2 25 2 1 7845
456 "Ellipsoid" "McMinnville" 0.2 25 2 0.1 418
456 "Ellipsoid" "McMinnville" 0.2 25 2 0.2 875
456 "Ellipsoid" "McMinnville" 0.2 25 2 0.3 1373
456 "Ellipsoid" "McMinnville" 0.2 25 2 0.4 1932
456 "Ellipsoid" "McMinnville" 0.2 25 2 0.5 2576
456 "Ellipsoid" "McMinnville" 0.2 25 2 0.6 3318
456 "Ellipsoid" "McMinnville" 0.2 25 2 0.7 4166
456 "Ellipsoid" "McMinnville" 0.2 25 2 0.8 5149
456 "Ellipsoid" "McMinnville" 0.2 25 2 0.9 6313
456 "Ellipsoid" "McMinnville" 0.2 25 2 1 7845
457 "Disk" "Lindenberg" 0.2 25 2 0.1 461
457 "Disk" "Lindenberg" 0.2 25 2 0.2 971
457 "Disk" "Lindenberg" 0.2 25 2 0.3 1527
457 "Disk" "Lindenberg" 0.2 25 2 0.4 2133
457 "Disk" "Lindenberg" 0.2 25 2 0.5 2799
457 "Disk" "Lindenberg" 0.2 25 2 0.6 3528
457 "Disk" "Lindenberg" 0.2 25 2 0.7 4346
457 "Disk" "Lindenberg" 0.2 25 2 0.8 5297
457 "Disk" "Lindenberg" 0.2 25 2 0.9 6404
457 "Disk" "Lindenberg" 0.2 25 2 1 7845
458 "Ellipsoid" "Lindenberg" 0.2 25 2 0.1 430
458 "Ellipsoid" "Lindenberg" 0.2 25 2 0.2 901
458 "Ellipsoid" "Lindenberg" 0.2 25 2 0.3 1415
458 "Ellipsoid" "Lindenberg" 0.2 25 2 0.4 1990
458 "Ellipsoid" "Lindenberg" 0.2 25 2 0.5 2651
458 "Ellipsoid" "Lindenberg" 0.2 25 2 0.6 3402
458 "Ellipsoid" "Lindenberg" 0.2 25 2 0.7 4250
458 "Ellipsoid" "Lindenberg" 0.2 25 2 0.8 5216
458 "Ellipsoid" "Lindenberg" 0.2 25 2 0.9 6362
458 "Ellipsoid" "Lindenberg" 0.2 25 2 1 7845
459 "Disk" "Croker river" 0.2 25 2 0.1 532
459 "Disk" "Croker river" 0.2 25 2 0.2 1111
459 "Disk" "Croker river" 0.2 25 2 0.3 1729
459 "Disk" "Croker river" 0.2 25 2 0.4 2377
459 "Disk" "Croker river" 0.2 25 2 0.5 3054
459 "Disk" "Croker river" 0.2 25 2 0.6 3780
459 "Disk" "Croker river" 0.2 25 2 0.7 4596
459 "Disk" "Croker river" 0.2 25 2 0.8 5535
459 "Disk" "Croker river" 0.2 25 2 0.9 6601
459 "Disk" "Croker river" 0.2 25 2 1 7845
460 "Ellipsoid" "Croker river" 0.2 25 2 0.1 516
460 "Ellipsoid" "Croker river" 0.2 25 2 0.2 1071
460 "Ellipsoid" "Croker river" 0.2 25 2 0.3 1670
460 "Ellipsoid" "Croker river" 0.2 25 2 0.4 2325
460 "Ellipsoid" "Croker river" 0.2 25 2 0.5 3034
460 "Ellipsoid" "Croker river" 0.2 25 2 0.6 3790
460 "Ellipsoid" "Croker river" 0.2 25 2 0.7 4607
460 "Ellipsoid" "Croker river" 0.2 25 2 0.8 5537
460 "Ellipsoid" "Croker river" 0.2 25 2 0.9 6611
460 "Ellipsoid" "Croker river" 0.2 25 2 1 7845
461 "Disk" "Phillip SW Belize" 0.15 25 2 0.1 389
461 "Disk" "Phillip SW Belize" 0.15 25 2 0.2 809
461 "Disk" "Phillip SW Belize" 0.15 25 2 0.3 1269
461 "Disk" "Phillip SW Belize" 0.15 25 2 0.4 1783
461 "Disk" "Phillip SW Belize" 0.15 25 2 0.5 2378
461 "Disk" "Phillip SW Belize" 0.15 25 2 0.6 3062
461 "Disk" "Phillip SW Belize" 0.15 25 2 0.7 3865
461 "Disk" "Phillip SW Belize" 0.15 25 2 0.8 4828
461 "Disk" "Phillip SW Belize" 0.15 25 2 0.9 6008
461 "Disk" "Phillip SW Belize" 0.15 25 2 1 7845
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 0.1 361
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 0.2 750
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 0.3 1173
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 0.4 1647
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 0.5 2202
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 0.6 2883
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 0.7 3701
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 0.8 4700
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 0.9 5954
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 1 7845
463 "Disk" "Lake Charles" 0.15 25 2 0.1 400
463 "Disk" "Lake Charles" 0.15 25 2 0.2 835
463 "Disk" "Lake Charles" 0.15 25 2 0.3 1314
463 "Disk" "Lake Charles" 0.15 25 2 0.4 1847
463 "Disk" "Lake Charles" 0.15 25 2 0.5 2456
463 "Disk" "Lake Charles" 0.15 25 2 0.6 3153
463 "Disk" "Lake Charles" 0.15 25 2 0.7 3964
463 "Disk" "Lake Charles" 0.15 25 2 0.8 4915
463 "Disk" "Lake Charles" 0.15 25 2 0.9 6090
463 "Disk" "Lake Charles" 0.15 25 2 1 7845
464 "Ellipsoid" "Lake Charles" 0.15 25 2 0.1 371
464 "Ellipsoid" "Lake Charles" 0.15 25 2 0.2 772
464 "Ellipsoid" "Lake Charles" 0.15 25 2 0.3 1208
464 "Ellipsoid" "Lake Charles" 0.15 25 2 0.4 1698
464 "Ellipsoid" "Lake Charles" 0.15 25 2 0.5 2272
464 "Ellipsoid" "Lake Charles" 0.15 25 2 0.6 2963
464 "Ellipsoid" "Lake Charles" 0.15 25 2 0.7 3786
464 "Ellipsoid" "Lake Charles" 0.15 25 2 0.8 4792
464 "Ellipsoid" "Lake Charles" 0.15 25 2 0.9 6031
464 "Ellipsoid" "Lake Charles" 0.15 25 2 1 7845
465 "Disk" "McMinnville" 0.15 25 2 0.1 435
465 "Disk" "McMinnville" 0.15 25 2 0.2 915
465 "Disk" "McMinnville" 0.15 25 2 0.3 1439
465 "Disk" "McMinnville" 0.15 25 2 0.4 2012
465 "Disk" "McMinnville" 0.15 25 2 0.5 2655
465 "Disk" "McMinnville" 0.15 25 2 0.6 3372
465 "Disk" "McMinnville" 0.15 25 2 0.7 4181
465 "Disk" "McMinnville" 0.15 25 2 0.8 5134
465 "Disk" "McMinnville" 0.15 25 2 0.9 6279
465 "Disk" "McMinnville" 0.15 25 2 1 7845
466 "Ellipsoid" "McMinnville" 0.15 25 2 0.1 402
466 "Ellipsoid" "McMinnville" 0.15 25 2 0.2 842
466 "Ellipsoid" "McMinnville" 0.15 25 2 0.3 1321
466 "Ellipsoid" "McMinnville" 0.15 25 2 0.4 1860
466 "Ellipsoid" "McMinnville" 0.15 25 2 0.5 2483
466 "Ellipsoid" "McMinnville" 0.15 25 2 0.6 3211
466 "Ellipsoid" "McMinnville" 0.15 25 2 0.7 4051
466 "Ellipsoid" "McMinnville" 0.15 25 2 0.8 5038
466 "Ellipsoid" "McMinnville" 0.15 25 2 0.9 6229
466 "Ellipsoid" "McMinnville" 0.15 25 2 1 7845
467 "Disk" "Lindenberg" 0.15 25 2 0.1 444
467 "Disk" "Lindenberg" 0.15 25 2 0.2 937
467 "Disk" "Lindenberg" 0.15 25 2 0.3 1477
467 "Disk" "Lindenberg" 0.15 25 2 0.4 2066
467 "Disk" "Lindenberg" 0.15 25 2 0.5 2718
467 "Disk" "Lindenberg" 0.15 25 2 0.6 3436
467 "Disk" "Lindenberg" 0.15 25 2 0.7 4244
467 "Disk" "Lindenberg" 0.15 25 2 0.8 5197
467 "Disk" "Lindenberg" 0.15 25 2 0.9 6327
467 "Disk" "Lindenberg" 0.15 25 2 1 7845
468 "Ellipsoid" "Lindenberg" 0.15 25 2 0.1 414
468 "Ellipsoid" "Lindenberg" 0.15 25 2 0.2 868
468 "Ellipsoid" "Lindenberg" 0.15 25 2 0.3 1365
468 "Ellipsoid" "Lindenberg" 0.15 25 2 0.4 1920
468 "Ellipsoid" "Lindenberg" 0.15 25 2 0.5 2562
468 "Ellipsoid" "Lindenberg" 0.15 25 2 0.6 3301
468 "Ellipsoid" "Lindenberg" 0.15 25 2 0.7 4145
468 "Ellipsoid" "Lindenberg" 0.15 25 2 0.8 5114
468 "Ellipsoid" "Lindenberg" 0.15 25 2 0.9 6286
468 "Ellipsoid" "Lindenberg" 0.15 25 2 1 7845
469 "Disk" "Croker river" 0.15 25 2 0.1 515
469 "Disk" "Croker river" 0.15 25 2 0.2 1079
469 "Disk" "Croker river" 0.15 25 2 0.3 1683
469 "Disk" "Croker river" 0.15 25 2 0.4 2319
469 "Disk" "Croker river" 0.15 25 2 0.5 2985
469 "Disk" "Croker river" 0.15 25 2 0.6 3699
469 "Disk" "Croker river" 0.15 25 2 0.7 4506
469 "Disk" "Croker river" 0.15 25 2 0.8 5451
469 "Disk" "Croker river" 0.15 25 2 0.9 6543
469 "Disk" "Croker river" 0.15 25 2 1 7845
470 "Ellipsoid" "Croker river" 0.15 25 2 0.1 500
470 "Ellipsoid" "Croker river" 0.15 25 2 0.2 1041
470 "Ellipsoid" "Croker river" 0.15 25 2 0.3 1625
470 "Ellipsoid" "Croker river" 0.15 25 2 0.4 2266
470 "Ellipsoid" "Croker river" 0.15 25 2 0.5 2965
470 "Ellipsoid" "Croker river" 0.15 25 2 0.6 3716
470 "Ellipsoid" "Croker river" 0.15 25 2 0.7 4530
470 "Ellipsoid" "Croker river" 0.15 25 2 0.8 5463
470 "Ellipsoid" "Croker river" 0.15 25 2 0.9 6563
470 "Ellipsoid" "Croker river" 0.15 25 2 1 7845
471 "Disk" "Phillip SW Belize" 0.1 25 2 0.1 374
471 "Disk" "Phillip SW Belize" 0.1 25 2 0.2 776
471 "Disk" "Phillip SW Belize" 0.1 25 2 0.3 1218
471 "Disk" "Phillip SW Belize" 0.1 25 2 0.4 1711
471 "Disk" "Phillip SW Belize" 0.1 25 2 0.5 2284
471 "Disk" "Phillip SW Belize" 0.1 25 2 0.6 2948
471 "Disk" "Phillip SW Belize" 0.1 25 2 0.7 3733
471 "Disk" "Phillip SW Belize" 0.1 25 2 0.8 4689
471 "Disk" "Phillip SW Belize" 0.1 25 2 0.9 5881
471 "Disk" "Phillip SW Belize" 0.1 25 2 1 7845
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 0.1 346
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 0.2 719
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 0.3 1125
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 0.4 1577
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 0.5 2106
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 0.6 2759
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 0.7 3562
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 0.8 4553
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 0.9 5829
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 1 7845
473 "Disk" "Lake Charles" 0.1 25 2 0.1 384
473 "Disk" "Lake Charles" 0.1 25 2 0.2 802
473 "Disk" "Lake Charles" 0.1 25 2 0.3 1263
473 "Disk" "Lake Charles" 0.1 25 2 0.4 1775
473 "Disk" "Lake Charles" 0.1 25 2 0.5 2364
473 "Disk" "Lake Charles" 0.1 25 2 0.6 3042
473 "Disk" "Lake Charles" 0.1 25 2 0.7 3840
473 "Disk" "Lake Charles" 0.1 25 2 0.8 4785
473 "Disk" "Lake Charles" 0.1 25 2 0.9 5973
473 "Disk" "Lake Charles" 0.1 25 2 1 7845
474 "Ellipsoid" "Lake Charles" 0.1 25 2 0.1 356
474 "Ellipsoid" "Lake Charles" 0.1 25 2 0.2 741
474 "Ellipsoid" "Lake Charles" 0.1 25 2 0.3 1159
474 "Ellipsoid" "Lake Charles" 0.1 25 2 0.4 1628
474 "Ellipsoid" "Lake Charles" 0.1 25 2 0.5 2178
474 "Ellipsoid" "Lake Charles" 0.1 25 2 0.6 2844
474 "Ellipsoid" "Lake Charles" 0.1 25 2 0.7 3651
474 "Ellipsoid" "Lake Charles" 0.1 25 2 0.8 4653
474 "Ellipsoid" "Lake Charles" 0.1 25 2 0.9 5916
474 "Ellipsoid" "Lake Charles" 0.1 25 2 1 7845
475 "Disk" "McMinnville" 0.1 25 2 0.1 419
475 "Disk" "McMinnville" 0.1 25 2 0.2 882
475 "Disk" "McMinnville" 0.1 25 2 0.3 1389
475 "Disk" "McMinnville" 0.1 25 2 0.4 1944
475 "Disk" "McMinnville" 0.1 25 2 0.5 2571
475 "Disk" "McMinnville" 0.1 25 2 0.6 3274
475 "Disk" "McMinnville" 0.1 25 2 0.7 4072
475 "Disk" "McMinnville" 0.1 25 2 0.8 5022
475 "Disk" "McMinnville" 0.1 25 2 0.9 6186
475 "Disk" "McMinnville" 0.1 25 2 1 7845
476 "Ellipsoid" "McMinnville" 0.1 25 2 0.1 387
476 "Ellipsoid" "McMinnville" 0.1 25 2 0.2 810
476 "Ellipsoid" "McMinnville" 0.1 25 2 0.3 1272
476 "Ellipsoid" "McMinnville" 0.1 25 2 0.4 1791
476 "Ellipsoid" "McMinnville" 0.1 25 2 0.5 2393
476 "Ellipsoid" "McMinnville" 0.1 25 2 0.6 3104
476 "Ellipsoid" "McMinnville" 0.1 25 2 0.7 3935
476 "Ellipsoid" "McMinnville" 0.1 25 2 0.8 4924
476 "Ellipsoid" "McMinnville" 0.1 25 2 0.9 6139
476 "Ellipsoid" "McMinnville" 0.1 25 2 1 7845
477 "Disk" "Lindenberg" 0.1 25 2 0.1 428
477 "Disk" "Lindenberg" 0.1 25 2 0.2 904
477 "Disk" "Lindenberg" 0.1 25 2 0.3 1427
477 "Disk" "Lindenberg" 0.1 25 2 0.4 2000
477 "Disk" "Lindenberg" 0.1 25 2 0.5 2637
477 "Disk" "Lindenberg" 0.1 25 2 0.6 3342
477 "Disk" "Lindenberg" 0.1 25 2 0.7 4140
477 "Disk" "Lindenberg" 0.1 25 2 0.8 5091
477 "Disk" "Lindenberg" 0.1 25 2 0.9 6243
477 "Disk" "Lindenberg" 0.1 25 2 1 7845
478 "Ellipsoid" "Lindenberg" 0.1 25 2 0.1 399
478 "Ellipsoid" "Lindenberg" 0.1 25 2 0.2 837
478 "Ellipsoid" "Lindenberg" 0.1 25 2 0.3 1317
478 "Ellipsoid" "Lindenberg" 0.1 25 2 0.4 1853
478 "Ellipsoid" "Lindenberg" 0.1 25 2 0.5 2475
478 "Ellipsoid" "Lindenberg" 0.1 25 2 0.6 3201
478 "Ellipsoid" "Lindenberg" 0.1 25 2 0.7 4038
478 "Ellipsoid" "Lindenberg" 0.1 25 2 0.8 5008
478 "Ellipsoid" "Lindenberg" 0.1 25 2 0.9 6204
478 "Ellipsoid" "Lindenberg" 0.1 25 2 1 7845
479 "Disk" "Croker river" 0.1 25 2 0.1 499
479 "Disk" "Croker river" 0.1 25 2 0.2 1046
479 "Disk" "Croker river" 0.1 25 2 0.3 1637
479 "Disk" "Croker river" 0.1 25 2 0.4 2260
479 "Disk" "Croker river" 0.1 25 2 0.5 2915
479 "Disk" "Croker river" 0.1 25 2 0.6 3617
479 "Disk" "Croker river" 0.1 25 2 0.7 4412
479 "Disk" "Croker river" 0.1 25 2 0.8 5360
479 "Disk" "Croker river" 0.1 25 2 0.9 6477
479 "Disk" "Croker river" 0.1 25 2 1 7845
480 "Ellipsoid" "Croker river" 0.1 25 2 0.1 485
480 "Ellipsoid" "Croker river" 0.1 25 2 0.2 1011
480 "Ellipsoid" "Croker river" 0.1 25 2 0.3 1580
480 "Ellipsoid" "Croker river" 0.1 25 2 0.4 2207
480 "Ellipsoid" "Croker river" 0.1 25 2 0.5 2896
480 "Ellipsoid" "Croker river" 0.1 25 2 0.6 3641
480 "Ellipsoid" "Croker river" 0.1 25 2 0.7 4450
480 "Ellipsoid" "Croker river" 0.1 25 2 0.8 5385
480 "Ellipsoid" "Croker river" 0.1 25 2 0.9 6512
480 "Ellipsoid" "Croker river" 0.1 25 2 1 7845
481 "Disk" "Phillip SW Belize" 0.05 25 2 0.1 359
481 "Disk" "Phillip SW Belize" 0.05 25 2 0.2 745
481 "Disk" "Phillip SW Belize" 0.05 25 2 0.3 1170
481 "Disk" "Phillip SW Belize" 0.05 25 2 0.4 1643
481 "Disk" "Phillip SW Belize" 0.05 25 2 0.5 2192
481 "Disk" "Phillip SW Belize" 0.05 25 2 0.6 2836
