"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "TotalRad"
2439 "Disk" "Croker river" 0.05 20 10 2772208290.38697
2440 "Ellipsoid" "Croker river" 0.05 20 10 2953550923.90838
2441 "Disk" "Phillip SW Belize" 0 20 10 1966685039.91909
2442 "Ellipsoid" "Phillip SW Belize" 0 20 10 2027188127.32963
2443 "Disk" "Lake Charles" 0 20 10 1940733060.18043
2444 "Ellipsoid" "Lake Charles" 0 20 10 2020979848.25282
2445 "Disk" "McMinnville" 0 20 10 2336406913.09889
2446 "Ellipsoid" "McMinnville" 0 20 10 2458725191.54416
2447 "Disk" "Lindenberg" 0 20 10 2137816843.06706
2448 "Ellipsoid" "Lindenberg" 0 20 10 2243289617.10428
2449 "Disk" "Croker river" 0 20 10 2562793033.54112
2450 "Ellipsoid" "Croker river" 0 20 10 2745515971.82049
2451 "Disk" "Phillip SW Belize" 0.2 25 10 3367837709.76952
2452 "Ellipsoid" "Phillip SW Belize" 0.2 25 10 3489958887.56602
2453 "Disk" "Lake Charles" 0.2 25 10 3343569581.98456
2454 "Ellipsoid" "Lake Charles" 0.2 25 10 3482994385.54852
2455 "Disk" "McMinnville" 0.2 25 10 3960558408.2089
2456 "Ellipsoid" "McMinnville" 0.2 25 10 4171552666.17293
2457 "Disk" "Lindenberg" 0.2 25 10 3586293784.55006
2458 "Ellipsoid" "Lindenberg" 0.2 25 10 3786147768.4696
2459 "Disk" "Croker river" 0.2 25 10 4040303327.46335
2460 "Ellipsoid" "Croker river" 0.2 25 10 4385408185.14228
2461 "Disk" "Phillip SW Belize" 0.15 25 10 3191733419.62699
2462 "Ellipsoid" "Phillip SW Belize" 0.15 25 10 3315392587.99514
2463 "Disk" "Lake Charles" 0.15 25 10 3163716499.69175
2464 "Ellipsoid" "Lake Charles" 0.15 25 10 3305490328.54651
2465 "Disk" "McMinnville" 0.15 25 10 3736050124.23991
2466 "Ellipsoid" "McMinnville" 0.15 25 10 3951441101.51113
2467 "Disk" "Lindenberg" 0.15 25 10 3381862271.83804
2468 "Ellipsoid" "Lindenberg" 0.15 25 10 3586084348.67568
2469 "Disk" "Croker river" 0.15 25 10 3778929759.08621
2470 "Ellipsoid" "Croker river" 0.15 25 10 4130362780.91745
2471 "Disk" "Phillip SW Belize" 0.1 25 10 3030227879.14374
2472 "Ellipsoid" "Phillip SW Belize" 0.1 25 10 3154670585.27651
2473 "Disk" "Lake Charles" 0.1 25 10 2998943128.7991
2474 "Ellipsoid" "Lake Charles" 0.1 25 10 3142246087.10093
2475 "Disk" "McMinnville" 0.1 25 10 3530034332.44995
2476 "Ellipsoid" "McMinnville" 0.1 25 10 3748840191.67573
2477 "Disk" "Lindenberg" 0.1 25 10 3194101189.6775
2478 "Ellipsoid" "Lindenberg" 0.1 25 10 3401794357.39869
2479 "Disk" "Croker river" 0.1 25 10 3538489732.07939
2480 "Ellipsoid" "Croker river" 0.1 25 10 3894928113.97899
2481 "Disk" "Phillip SW Belize" 0.05 25 10 2882386366.98756
2482 "Ellipsoid" "Phillip SW Belize" 0.05 25 10 3006876505.60446
2483 "Disk" "Lake Charles" 0.05 25 10 2848276556.12529
2484 "Ellipsoid" "Lake Charles" 0.05 25 10 2992309704.71387
2485 "Disk" "McMinnville" 0.05 25 10 3341251354.40201
2486 "Ellipsoid" "McMinnville" 0.05 25 10 3562524703.01533
2487 "Disk" "Lindenberg" 0.05 25 10 3021851896.42566
2488 "Ellipsoid" "Lindenberg" 0.05 25 10 3232153217.90242
2489 "Disk" "Croker river" 0.05 25 10 3317465161.81064
2490 "Ellipsoid" "Croker river" 0.05 25 10 3677663467.52542
2491 "Disk" "Phillip SW Belize" 0 25 10 2747319016.18413
2492 "Ellipsoid" "Phillip SW Belize" 0 25 10 2871142348.82624
2493 "Disk" "Lake Charles" 0 25 10 2710790481.32482
2494 "Ellipsoid" "Lake Charles" 0 25 10 2854780968.97216
2495 "Disk" "McMinnville" 0 25 10 3168509164.48872
2496 "Ellipsoid" "McMinnville" 0 25 10 3391341025.70041
2497 "Disk" "Lindenberg" 0 25 10 2864019918.18325
2498 "Ellipsoid" "Lindenberg" 0 25 10 3076104231.5445
2499 "Disk" "Croker river" 0 25 10 3114435687.50941
2500 "Ellipsoid" "Croker river" 0 25 10 3477225186.94658
