"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "ShadeTolerance" "Proportion"
393 "Disk" "Lake Charles" 0 15 2 "high" 0.444000499438132
393 "Disk" "Lake Charles" 0 15 2 "intermediate" 0.376201773005369
393 "Disk" "Lake Charles" 0 15 2 "low" 0.179797727556499
394 "Ellipsoid" "Lake Charles" 0 15 2 "high" 0.449619178424273
394 "Ellipsoid" "Lake Charles" 0 15 2 "intermediate" 0.375952053939318
394 "Ellipsoid" "Lake Charles" 0 15 2 "low" 0.174428767636409
395 "Disk" "McMinnville" 0 15 2 "high" 0.34773379947559
395 "Disk" "McMinnville" 0 15 2 "intermediate" 0.482457235609939
395 "Disk" "McMinnville" 0 15 2 "low" 0.169808964914471
396 "Ellipsoid" "McMinnville" 0 15 2 "high" 0.337994755899613
396 "Ellipsoid" "McMinnville" 0 15 2 "intermediate" 0.480584342614559
396 "Ellipsoid" "McMinnville" 0 15 2 "low" 0.181420901485828
397 "Disk" "Lindenberg" 0 15 2 "high" 0.316768635285304
397 "Disk" "Lindenberg" 0 15 2 "intermediate" 0.525658634036709
397 "Disk" "Lindenberg" 0 15 2 "low" 0.157572730677987
398 "Ellipsoid" "Lindenberg" 0 15 2 "high" 0.296915969534274
398 "Ellipsoid" "Lindenberg" 0 15 2 "intermediate" 0.524410038706455
398 "Ellipsoid" "Lindenberg" 0 15 2 "low" 0.178673991759271
399 "Disk" "Croker river" 0 15 2 "high" 0.205643650892746
399 "Disk" "Croker river" 0 15 2 "intermediate" 0.701835435135473
399 "Disk" "Croker river" 0 15 2 "low" 0.0925209139717817
400 "Ellipsoid" "Croker river" 0 15 2 "high" 0.11699338244475
400 "Ellipsoid" "Croker river" 0 15 2 "intermediate" 0.740916468972406
400 "Ellipsoid" "Croker river" 0 15 2 "low" 0.142090148582844
401 "Disk" "Phillip SW Belize" 0.2 20 2 "high" 0.0451991509551754
401 "Disk" "Phillip SW Belize" 0.2 20 2 "intermediate" 0.360469471844175
401 "Disk" "Phillip SW Belize" 0.2 20 2 "low" 0.594331377200649
402 "Ellipsoid" "Phillip SW Belize" 0.2 20 2 "high" 0.0539393182669497
402 "Ellipsoid" "Phillip SW Belize" 0.2 20 2 "intermediate" 0.35684854538644
402 "Ellipsoid" "Phillip SW Belize" 0.2 20 2 "low" 0.58921213634661
403 "Disk" "Lake Charles" 0.2 20 2 "high" 0.0222249968785117
403 "Disk" "Lake Charles" 0.2 20 2 "intermediate" 0.354476214258959
403 "Disk" "Lake Charles" 0.2 20 2 "low" 0.62329878886253
404 "Ellipsoid" "Lake Charles" 0.2 20 2 "high" 0.0335872143838182
404 "Ellipsoid" "Lake Charles" 0.2 20 2 "intermediate" 0.357098264452491
404 "Ellipsoid" "Lake Charles" 0.2 20 2 "low" 0.609314521163691
405 "Disk" "McMinnville" 0.2 20 2 "high" 0
405 "Disk" "McMinnville" 0.2 20 2 "intermediate" 0.325758521663129
405 "Disk" "McMinnville" 0.2 20 2 "low" 0.674241478336871
406 "Ellipsoid" "McMinnville" 0.2 20 2 "high" 0
406 "Ellipsoid" "McMinnville" 0.2 20 2 "intermediate" 0.319640404544887
406 "Ellipsoid" "McMinnville" 0.2 20 2 "low" 0.680359595455113
407 "Disk" "Lindenberg" 0.2 20 2 "high" 0
407 "Disk" "Lindenberg" 0.2 20 2 "intermediate" 0.315020601822949
407 "Disk" "Lindenberg" 0.2 20 2 "low" 0.684979398177051
408 "Ellipsoid" "Lindenberg" 0.2 20 2 "high" 0
408 "Ellipsoid" "Lindenberg" 0.2 20 2 "intermediate" 0.312648270695468
408 "Ellipsoid" "Lindenberg" 0.2 20 2 "low" 0.687351729304532
409 "Disk" "Croker river" 0.2 20 2 "high" 0
409 "Disk" "Croker river" 0.2 20 2 "intermediate" 0.31177425396429
409 "Disk" "Croker river" 0.2 20 2 "low" 0.68822574603571
410 "Ellipsoid" "Croker river" 0.2 20 2 "high" 0
410 "Ellipsoid" "Croker river" 0.2 20 2 "intermediate" 0.210388313147709
410 "Ellipsoid" "Croker river" 0.2 20 2 "low" 0.789611686852291
411 "Disk" "Phillip SW Belize" 0.15 20 2 "high" 0.107379198401798
411 "Disk" "Phillip SW Belize" 0.15 20 2 "intermediate" 0.367461605693595
411 "Disk" "Phillip SW Belize" 0.15 20 2 "low" 0.525159195904607
412 "Ellipsoid" "Phillip SW Belize" 0.15 20 2 "high" 0.116743663378699
412 "Ellipsoid" "Phillip SW Belize" 0.15 20 2 "intermediate" 0.360968909976277
412 "Ellipsoid" "Phillip SW Belize" 0.15 20 2 "low" 0.522287426645024
413 "Disk" "Lake Charles" 0.15 20 2 "high" 0.072418529154701
413 "Disk" "Lake Charles" 0.15 20 2 "intermediate" 0.365963291297291
413 "Disk" "Lake Charles" 0.15 20 2 "low" 0.561618179548009
414 "Ellipsoid" "Lake Charles" 0.15 20 2 "high" 0.0901485828443002
414 "Ellipsoid" "Lake Charles" 0.15 20 2 "intermediate" 0.366712448495443
414 "Ellipsoid" "Lake Charles" 0.15 20 2 "low" 0.543138968660257
415 "Disk" "McMinnville" 0.15 20 2 "high" 0.0228492945436384
415 "Disk" "McMinnville" 0.15 20 2 "intermediate" 0.381695592458484
415 "Disk" "McMinnville" 0.15 20 2 "low" 0.595455112997877
416 "Ellipsoid" "McMinnville" 0.15 20 2 "high" 0.0239730303408665
416 "Ellipsoid" "McMinnville" 0.15 20 2 "intermediate" 0.375702334873268
416 "Ellipsoid" "McMinnville" 0.15 20 2 "low" 0.600324634785866
417 "Disk" "Lindenberg" 0.15 20 2 "high" 0.0206018229491822
417 "Disk" "Lindenberg" 0.15 20 2 "intermediate" 0.383318766387814
417 "Disk" "Lindenberg" 0.15 20 2 "low" 0.596079410663004
418 "Ellipsoid" "Lindenberg" 0.15 20 2 "high" 0.0109876389062305
418 "Ellipsoid" "Lindenberg" 0.15 20 2 "intermediate" 0.368710201023848
418 "Ellipsoid" "Lindenberg" 0.15 20 2 "low" 0.620302160069921
419 "Disk" "Croker river" 0.15 20 2 "high" 0
419 "Disk" "Croker river" 0.15 20 2 "intermediate" 0.421026345361468
419 "Disk" "Croker river" 0.15 20 2 "low" 0.578973654638532
420 "Ellipsoid" "Croker river" 0.15 20 2 "high" 0
420 "Ellipsoid" "Croker river" 0.15 20 2 "intermediate" 0.348982394805843
420 "Ellipsoid" "Croker river" 0.15 20 2 "low" 0.651017605194157
421 "Disk" "Phillip SW Belize" 0.1 20 2 "high" 0.190910225995755
421 "Disk" "Phillip SW Belize" 0.1 20 2 "intermediate" 0.346610063678362
421 "Disk" "Phillip SW Belize" 0.1 20 2 "low" 0.462479710325883
422 "Ellipsoid" "Phillip SW Belize" 0.1 20 2 "high" 0.21251092520914
422 "Ellipsoid" "Phillip SW Belize" 0.1 20 2 "intermediate" 0.323760769134723
422 "Ellipsoid" "Phillip SW Belize" 0.1 20 2 "low" 0.463728305656137
423 "Disk" "Lake Charles" 0.1 20 2 "high" 0.164564864527407
423 "Disk" "Lake Charles" 0.1 20 2 "intermediate" 0.339118491696841
423 "Disk" "Lake Charles" 0.1 20 2 "low" 0.496316643775752
424 "Ellipsoid" "Lake Charles" 0.1 20 2 "high" 0.184167811212386
424 "Ellipsoid" "Lake Charles" 0.1 20 2 "intermediate" 0.333874391309776
424 "Ellipsoid" "Lake Charles" 0.1 20 2 "low" 0.481957797477837
425 "Disk" "McMinnville" 0.1 20 2 "high" 0.0786615058059683
425 "Disk" "McMinnville" 0.1 20 2 "intermediate" 0.387938569109752
425 "Disk" "McMinnville" 0.1 20 2 "low" 0.53339992508428
426 "Ellipsoid" "McMinnville" 0.1 20 2 "high" 0.0995130478212011
426 "Ellipsoid" "McMinnville" 0.1 20 2 "intermediate" 0.36384067923586
426 "Ellipsoid" "McMinnville" 0.1 20 2 "low" 0.536646272942939
427 "Disk" "Lindenberg" 0.1 20 2 "high" 0.060556873517293
427 "Disk" "Lindenberg" 0.1 20 2 "intermediate" 0.403920589336996
427 "Disk" "Lindenberg" 0.1 20 2 "low" 0.535522537145711
428 "Ellipsoid" "Lindenberg" 0.1 20 2 "high" 0.0762891746784867
428 "Ellipsoid" "Lindenberg" 0.1 20 2 "intermediate" 0.368335622424772
428 "Ellipsoid" "Lindenberg" 0.1 20 2 "low" 0.555375202896741
429 "Disk" "Croker river" 0.1 20 2 "high" 0.00849044824572356
429 "Disk" "Croker river" 0.1 20 2 "intermediate" 0.484454988138344
429 "Disk" "Croker river" 0.1 20 2 "low" 0.507054563615932
430 "Ellipsoid" "Croker river" 0.1 20 2 "high" 0
430 "Ellipsoid" "Croker river" 0.1 20 2 "intermediate" 0.411661880384567
430 "Ellipsoid" "Croker river" 0.1 20 2 "low" 0.588338119615433
431 "Disk" "Phillip SW Belize" 0.05 20 2 "high" 0.279560494443751
431 "Disk" "Phillip SW Belize" 0.05 20 2 "intermediate" 0.315395180422025
431 "Disk" "Phillip SW Belize" 0.05 20 2 "low" 0.405044325134224
432 "Ellipsoid" "Phillip SW Belize" 0.05 20 2 "high" 0.299912598326882
432 "Ellipsoid" "Phillip SW Belize" 0.05 20 2 "intermediate" 0.298414283930578
432 "Ellipsoid" "Phillip SW Belize" 0.05 20 2 "low" 0.40167311774254
433 "Disk" "Lake Charles" 0.05 20 2 "high" 0.256586340367087
433 "Disk" "Lake Charles" 0.05 20 2 "intermediate" 0.30802846797353
433 "Disk" "Lake Charles" 0.05 20 2 "low" 0.435385191659383
434 "Ellipsoid" "Lake Charles" 0.05 20 2 "high" 0.270071169933824
434 "Ellipsoid" "Lake Charles" 0.05 20 2 "intermediate" 0.304032962916719
434 "Ellipsoid" "Lake Charles" 0.05 20 2 "low" 0.425895867149457
435 "Disk" "McMinnville" 0.05 20 2 "high" 0.165064302659508
435 "Disk" "McMinnville" 0.05 20 2 "intermediate" 0.362716943438632
435 "Disk" "McMinnville" 0.05 20 2 "low" 0.47221875390186
436 "Ellipsoid" "McMinnville" 0.05 20 2 "high" 0.189661630665501
436 "Ellipsoid" "McMinnville" 0.05 20 2 "intermediate" 0.346859782744413
436 "Ellipsoid" "McMinnville" 0.05 20 2 "low" 0.463478586590086
437 "Disk" "Lindenberg" 0.05 20 2 "high" 0.132475964539893
437 "Disk" "Lindenberg" 0.05 20 2 "intermediate" 0.393557248095892
437 "Disk" "Lindenberg" 0.05 20 2 "low" 0.473966787364215
438 "Ellipsoid" "Lindenberg" 0.05 20 2 "high" 0.159195904607317
438 "Ellipsoid" "Lindenberg" 0.05 20 2 "intermediate" 0.366837308028468
438 "Ellipsoid" "Lindenberg" 0.05 20 2 "low" 0.473966787364215
439 "Disk" "Croker river" 0.05 20 2 "high" 0.0696716194281433
439 "Disk" "Croker river" 0.05 20 2 "intermediate" 0.501186165563741
439 "Disk" "Croker river" 0.05 20 2 "low" 0.429142215008116
440 "Ellipsoid" "Croker river" 0.05 20 2 "high" 0.0114870770383319
440 "Ellipsoid" "Croker river" 0.05 20 2 "intermediate" 0.456361593207641
440 "Ellipsoid" "Croker river" 0.05 20 2 "low" 0.532151329754027
441 "Disk" "Phillip SW Belize" 0 20 2 "high" 0.350605568735173
441 "Disk" "Phillip SW Belize" 0 20 2 "intermediate" 0.2881758022225
441 "Disk" "Phillip SW Belize" 0 20 2 "low" 0.361218629042327
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 "high" 0.357722562117618
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 "intermediate" 0.289923835684855
442 "Ellipsoid" "Phillip SW Belize" 0 20 2 "low" 0.352353602197528
443 "Disk" "Lake Charles" 0 20 2 "high" 0.325383943064053
443 "Disk" "Lake Charles" 0 20 2 "intermediate" 0.287052066425272
443 "Disk" "Lake Charles" 0 20 2 "low" 0.387563990510675
444 "Ellipsoid" "Lake Charles" 0 20 2 "high" 0.337869896366588
444 "Ellipsoid" "Lake Charles" 0 20 2 "intermediate" 0.288300661755525
444 "Ellipsoid" "Lake Charles" 0 20 2 "low" 0.373829441877887
445 "Disk" "McMinnville" 0 20 2 "high" 0.262829317018354
445 "Disk" "McMinnville" 0 20 2 "intermediate" 0.323760769134723
445 "Disk" "McMinnville" 0 20 2 "low" 0.413409913846922
446 "Ellipsoid" "McMinnville" 0 20 2 "high" 0.265201648145836
446 "Ellipsoid" "McMinnville" 0 20 2 "intermediate" 0.339493070295917
446 "Ellipsoid" "McMinnville" 0 20 2 "low" 0.395305281558247
447 "Disk" "Lindenberg" 0 20 2 "high" 0.253090273442377
447 "Disk" "Lindenberg" 0 20 2 "intermediate" 0.340117367961044
447 "Disk" "Lindenberg" 0 20 2 "low" 0.406792358596579
448 "Ellipsoid" "Lindenberg" 0 20 2 "high" 0.235609938818829
448 "Ellipsoid" "Lindenberg" 0 20 2 "intermediate" 0.359845174179049
448 "Ellipsoid" "Lindenberg" 0 20 2 "low" 0.404544887002123
449 "Disk" "Croker river" 0 20 2 "high" 0.190410787863653
449 "Disk" "Croker river" 0 20 2 "intermediate" 0.435260332126358
449 "Disk" "Croker river" 0 20 2 "low" 0.374328880009989
450 "Ellipsoid" "Croker river" 0 20 2 "high" 0.0884005493819453
450 "Ellipsoid" "Croker river" 0 20 2 "intermediate" 0.450243476089399
450 "Ellipsoid" "Croker river" 0 20 2 "low" 0.461355974528655
451 "Disk" "Phillip SW Belize" 0.2 25 2 "high" 0.0423273816955925
451 "Disk" "Phillip SW Belize" 0.2 25 2 "intermediate" 0.249219627918592
451 "Disk" "Phillip SW Belize" 0.2 25 2 "low" 0.708452990385816
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 "high" 0.0526907229366962
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 "intermediate" 0.259083531027594
452 "Ellipsoid" "Phillip SW Belize" 0.2 25 2 "low" 0.68822574603571
453 "Disk" "Lake Charles" 0.2 25 2 "high" 0.0206018229491822
453 "Disk" "Lake Charles" 0.2 25 2 "intermediate" 0.26669996254214
453 "Disk" "Lake Charles" 0.2 25 2 "low" 0.712698214508678
454 "Ellipsoid" "Lake Charles" 0.2 25 2 "high" 0.0323386190535647
454 "Ellipsoid" "Lake Charles" 0.2 25 2 "intermediate" 0.255088025970783
454 "Ellipsoid" "Lake Charles" 0.2 25 2 "low" 0.712573354975652
455 "Disk" "McMinnville" 0.2 25 2 "high" 0
455 "Disk" "McMinnville" 0.2 25 2 "intermediate" 0.244225246597578
455 "Disk" "McMinnville" 0.2 25 2 "low" 0.755774753402422
456 "Ellipsoid" "McMinnville" 0.2 25 2 "high" 0
456 "Ellipsoid" "McMinnville" 0.2 25 2 "intermediate" 0.246347858659009
456 "Ellipsoid" "McMinnville" 0.2 25 2 "low" 0.753652141340991
457 "Disk" "Lindenberg" 0.2 25 2 "high" 0
457 "Disk" "Lindenberg" 0.2 25 2 "intermediate" 0.240604320139843
457 "Disk" "Lindenberg" 0.2 25 2 "low" 0.759395679860157
458 "Ellipsoid" "Lindenberg" 0.2 25 2 "high" 0
458 "Ellipsoid" "Lindenberg" 0.2 25 2 "intermediate" 0.239980022474716
458 "Ellipsoid" "Lindenberg" 0.2 25 2 "low" 0.760019977525284
459 "Disk" "Croker river" 0.2 25 2 "high" 0
459 "Disk" "Croker river" 0.2 25 2 "intermediate" 0.305905855912099
459 "Disk" "Croker river" 0.2 25 2 "low" 0.694094144087901
460 "Ellipsoid" "Croker river" 0.2 25 2 "high" 0
460 "Ellipsoid" "Croker river" 0.2 25 2 "intermediate" 0.184667249344487
460 "Ellipsoid" "Croker river" 0.2 25 2 "low" 0.815332750655513
461 "Disk" "Phillip SW Belize" 0.15 25 2 "high" 0.0960169808964915
461 "Disk" "Phillip SW Belize" 0.15 25 2 "intermediate" 0.253714571107504
461 "Disk" "Phillip SW Belize" 0.15 25 2 "low" 0.650268447996004
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 "high" 0.109626669996254
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 "intermediate" 0.269322012735672
462 "Ellipsoid" "Phillip SW Belize" 0.15 25 2 "low" 0.621051317268073
463 "Disk" "Lake Charles" 0.15 25 2 "high" 0.0599325758521663
463 "Disk" "Lake Charles" 0.15 25 2 "intermediate" 0.279810213509801
463 "Disk" "Lake Charles" 0.15 25 2 "low" 0.660257210638032
464 "Ellipsoid" "Lake Charles" 0.15 25 2 "high" 0.0795355225371457
464 "Ellipsoid" "Lake Charles" 0.15 25 2 "intermediate" 0.280059932575852
464 "Ellipsoid" "Lake Charles" 0.15 25 2 "low" 0.640404544887002
465 "Disk" "McMinnville" 0.15 25 2 "high" 0.0216006992133849
465 "Disk" "McMinnville" 0.15 25 2 "intermediate" 0.297040829067299
465 "Disk" "McMinnville" 0.15 25 2 "low" 0.681358471719316
466 "Ellipsoid" "McMinnville" 0.15 25 2 "high" 0.0208515420152329
466 "Ellipsoid" "McMinnville" 0.15 25 2 "intermediate" 0.296291671869147
466 "Ellipsoid" "McMinnville" 0.15 25 2 "low" 0.68285678611562
467 "Disk" "Lindenberg" 0.15 25 2 "high" 0.0206018229491822
467 "Disk" "Lindenberg" 0.15 25 2 "intermediate" 0.298788862529654
467 "Disk" "Lindenberg" 0.15 25 2 "low" 0.680609314521164
468 "Ellipsoid" "Lindenberg" 0.15 25 2 "high" 0.0107379198401798
468 "Ellipsoid" "Lindenberg" 0.15 25 2 "intermediate" 0.293919340741666
468 "Ellipsoid" "Lindenberg" 0.15 25 2 "low" 0.695342739418155
469 "Disk" "Croker river" 0.15 25 2 "high" 0
469 "Disk" "Croker river" 0.15 25 2 "intermediate" 0.388687726307904
469 "Disk" "Croker river" 0.15 25 2 "low" 0.611312273692096
470 "Ellipsoid" "Croker river" 0.15 25 2 "high" 0
470 "Ellipsoid" "Croker river" 0.15 25 2 "intermediate" 0.283805718566613
470 "Ellipsoid" "Croker river" 0.15 25 2 "low" 0.716194281433387
471 "Disk" "Phillip SW Belize" 0.1 25 2 "high" 0.148333125234112
471 "Disk" "Phillip SW Belize" 0.1 25 2 "intermediate" 0.269946310400799
471 "Disk" "Phillip SW Belize" 0.1 25 2 "low" 0.581720564365089
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 "high" 0.158696466475215
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 "intermediate" 0.282557123236359
472 "Ellipsoid" "Phillip SW Belize" 0.1 25 2 "low" 0.558746410288426
473 "Disk" "Lake Charles" 0.1 25 2 "high" 0.127856161817955
473 "Disk" "Lake Charles" 0.1 25 2 "intermediate" 0.2522162567112
473 "Disk" "Lake Charles" 0.1 25 2 "low" 0.619927581470845
474 "Ellipsoid" "Lake Charles" 0.1 25 2 "high" 0.144712198776377
474 "Ellipsoid" "Lake Charles" 0.1 25 2 "intermediate" 0.274066674990636
474 "Ellipsoid" "Lake Charles" 0.1 25 2 "low" 0.581221126232988
475 "Disk" "McMinnville" 0.1 25 2 "high" 0.0669247097015857
475 "Disk" "McMinnville" 0.1 25 2 "intermediate" 0.291796728680235
475 "Disk" "McMinnville" 0.1 25 2 "low" 0.64127856161818
476 "Ellipsoid" "McMinnville" 0.1 25 2 "high" 0.0737919840179798
476 "Ellipsoid" "McMinnville" 0.1 25 2 "intermediate" 0.286427768760145
476 "Ellipsoid" "McMinnville" 0.1 25 2 "low" 0.639780247221875
477 "Disk" "Lindenberg" 0.1 25 2 "high" 0.060182294918217
477 "Disk" "Lindenberg" 0.1 25 2 "intermediate" 0.295542514670995
477 "Disk" "Lindenberg" 0.1 25 2 "low" 0.644275190410788
478 "Ellipsoid" "Lindenberg" 0.1 25 2 "high" 0.0539393182669497
478 "Ellipsoid" "Lindenberg" 0.1 25 2 "intermediate" 0.292670745411412
478 "Ellipsoid" "Lindenberg" 0.1 25 2 "low" 0.653389936321638
479 "Disk" "Croker river" 0.1 25 2 "high" 0.00849044824572356
479 "Disk" "Croker river" 0.1 25 2 "intermediate" 0.418529154700961
479 "Disk" "Croker river" 0.1 25 2 "low" 0.572980397053315
480 "Ellipsoid" "Croker river" 0.1 25 2 "high" 0
480 "Ellipsoid" "Croker river" 0.1 25 2 "intermediate" 0.326382819328256
480 "Ellipsoid" "Croker river" 0.1 25 2 "low" 0.673617180671744
481 "Disk" "Phillip SW Belize" 0.05 25 2 "high" 0.207891122487202
481 "Disk" "Phillip SW Belize" 0.05 25 2 "intermediate" 0.253464852041453
481 "Disk" "Phillip SW Belize" 0.05 25 2 "low" 0.538644025471345
482 "Ellipsoid" "Phillip SW Belize" 0.05 25 2 "high" 0.209764015482582
482 "Ellipsoid" "Phillip SW Belize" 0.05 25 2 "intermediate" 0.278311899113497
482 "Ellipsoid" "Phillip SW Belize" 0.05 25 2 "low" 0.511924085403921
483 "Disk" "Lake Charles" 0.05 25 2 "high" 0.190285928330628
483 "Disk" "Lake Charles" 0.05 25 2 "intermediate" 0.230116119365714
483 "Disk" "Lake Charles" 0.05 25 2 "low" 0.579597952303658
484 "Ellipsoid" "Lake Charles" 0.05 25 2 "high" 0.1980272193782
484 "Ellipsoid" "Lake Charles" 0.05 25 2 "intermediate" 0.269821450867774
484 "Ellipsoid" "Lake Charles" 0.05 25 2 "low" 0.532151329754027
485 "Disk" "McMinnville" 0.05 25 2 "high" 0.120988887501561
485 "Disk" "McMinnville" 0.05 25 2 "intermediate" 0.280559370707954
485 "Disk" "McMinnville" 0.05 25 2 "low" 0.598451741790486
486 "Ellipsoid" "McMinnville" 0.05 25 2 "high" 0.142339867648895
486 "Ellipsoid" "McMinnville" 0.05 25 2 "intermediate" 0.268073417405419
486 "Ellipsoid" "McMinnville" 0.05 25 2 "low" 0.589586714945686
487 "Disk" "Lindenberg" 0.05 25 2 "high" 0.114496191784243
487 "Disk" "Lindenberg" 0.05 25 2 "intermediate" 0.285928330628043
487 "Disk" "Lindenberg" 0.05 25 2 "low" 0.599575477587714
488 "Ellipsoid" "Lindenberg" 0.05 25 2 "high" 0.114995629916344
488 "Ellipsoid" "Lindenberg" 0.05 25 2 "intermediate" 0.274566113122737
488 "Ellipsoid" "Lindenberg" 0.05 25 2 "low" 0.610438256960919
489 "Disk" "Croker river" 0.05 25 2 "high" 0.069172181296042
489 "Disk" "Croker river" 0.05 25 2 "intermediate" 0.389436883506056
489 "Disk" "Croker river" 0.05 25 2 "low" 0.541390935197902
490 "Ellipsoid" "Croker river" 0.05 25 2 "high" 0.0104882007741291
490 "Ellipsoid" "Croker river" 0.05 25 2 "intermediate" 0.359220876513922
490 "Ellipsoid" "Croker river" 0.05 25 2 "low" 0.630290922711949
491 "Disk" "Phillip SW Belize" 0 25 2 "high" 0.261955300287177
491 "Disk" "Phillip SW Belize" 0 25 2 "intermediate" 0.234735922087651
491 "Disk" "Phillip SW Belize" 0 25 2 "low" 0.503308777625172
492 "Ellipsoid" "Phillip SW Belize" 0 25 2 "high" 0.264202771881633
492 "Ellipsoid" "Phillip SW Belize" 0 25 2 "intermediate" 0.258459233362467
492 "Ellipsoid" "Phillip SW Belize" 0 25 2 "low" 0.4773379947559
493 "Disk" "Lake Charles" 0 25 2 "high" 0.245473841927831
493 "Disk" "Lake Charles" 0 25 2 "intermediate" 0.223998002247472
493 "Disk" "Lake Charles" 0 25 2 "low" 0.530528155824697
494 "Ellipsoid" "Lake Charles" 0 25 2 "high" 0.242227494069172
494 "Ellipsoid" "Lake Charles" 0 25 2 "intermediate" 0.261580721688101
494 "Ellipsoid" "Lake Charles" 0 25 2 "low" 0.496191784242727
495 "Disk" "McMinnville" 0 25 2 "high" 0.193407416656262
495 "Disk" "McMinnville" 0 25 2 "intermediate" 0.247971032588338
495 "Disk" "McMinnville" 0 25 2 "low" 0.5586215507554
496 "Ellipsoid" "McMinnville" 0 25 2 "high" 0.206143089024847
496 "Ellipsoid" "McMinnville" 0 25 2 "intermediate" 0.260581845423898
496 "Ellipsoid" "McMinnville" 0 25 2 "low" 0.533275065551255
497 "Disk" "Lindenberg" 0 25 2 "high" 0.183543513547259
497 "Disk" "Lindenberg" 0 25 2 "intermediate" 0.255337745036834
497 "Disk" "Lindenberg" 0 25 2 "low" 0.561118741415907
498 "Ellipsoid" "Lindenberg" 0 25 2 "high" 0.179548008490448
498 "Ellipsoid" "Lindenberg" 0 25 2 "intermediate" 0.263079036084405
498 "Ellipsoid" "Lindenberg" 0 25 2 "low" 0.557372955425147
499 "Disk" "Croker river" 0 25 2 "high" 0.18753901860407
499 "Disk" "Croker river" 0 25 2 "intermediate" 0.296666250468223
499 "Disk" "Croker river" 0 25 2 "low" 0.515794730927706
500 "Ellipsoid" "Croker river" 0 25 2 "high" 0.0751654388812586
500 "Ellipsoid" "Croker river" 0 25 2 "intermediate" 0.334748408040954
500 "Ellipsoid" "Croker river" 0 25 2 "low" 0.590086153077787
501 "Disk" "Phillip SW Belize" 0.2 5 3 "high" 0.0273442377325509
501 "Disk" "Phillip SW Belize" 0.2 5 3 "intermediate" 0.769384442502185
501 "Disk" "Phillip SW Belize" 0.2 5 3 "low" 0.203271319765264
502 "Ellipsoid" "Phillip SW Belize" 0.2 5 3 "high" 0.0106130603071545
502 "Ellipsoid" "Phillip SW Belize" 0.2 5 3 "intermediate" 0.707828692720689
502 "Ellipsoid" "Phillip SW Belize" 0.2 5 3 "low" 0.281558246972156
503 "Disk" "Lake Charles" 0.2 5 3 "high" 0.0133599700337121
503 "Disk" "Lake Charles" 0.2 5 3 "intermediate" 0.774129104757148
503 "Disk" "Lake Charles" 0.2 5 3 "low" 0.21251092520914
504 "Ellipsoid" "Lake Charles" 0.2 5 3 "high" 0.00799101011362218
504 "Ellipsoid" "Lake Charles" 0.2 5 3 "intermediate" 0.697839930078662
504 "Ellipsoid" "Lake Charles" 0.2 5 3 "low" 0.294169059807716
505 "Disk" "McMinnville" 0.2 5 3 "high" 0
505 "Disk" "McMinnville" 0.2 5 3 "intermediate" 0.799350730428268
505 "Disk" "McMinnville" 0.2 5 3 "low" 0.200649269571732
506 "Ellipsoid" "McMinnville" 0.2 5 3 "high" 0
